sentence_index,agent,
1123,Zella,
1123,Zella,
1124,Prince,
1125,her and her 's mother,
1125,Zella and her mother,
1125,the wild bees,
1126,Zella and her mother,
1126,her,
1126,her,
1126,her new shoes,
1127,her,
1127,you,
1128,her,
1129,Zella,
1129,Zella 's,
1129,Zella,
1129,Zella,
1129,Zella,
1130,Zella 's mother,
1130,"Zella 's mother , who held the pail ,",
1131,Her mother,
1131,"Her mother , who held the pail",
1131,"Her mother , who held the pail",
1132,Zella,
1132,Zella,
1132,a thick swarm of bees,
1132,Zella,
1132,Zella,
1133,Zella,
1133,Zella,
1133,by a thick swarm of bees,
1134,They,
1135,her,
1135,her,
1135,her,
1136,her 's mother,
1136,her 's mother,
1136,her mother,
1136,her,
1137,they,
1137,they,
1137,her mother,
1137,her,
1137,her,
1138,they,
1138,her mother,
1138,they,
1138,her,
1140,Zella,
1141,Zella 's,
1141,Zella 's,
1142,Zella 's 's mother,
1142,the boy Prince,
1142,her mother,
1142,Zella 's,
1143,you,
1144,she,
1144,the charcoal - burner,
1144,"her husband , the charcoal - burner",
1145,"her husband , the charcoal - burner",
1145,"her husband , the charcoal - burner , who was eating his supper",
1145,"her husband , the charcoal - burner",
1145,"her husband , the charcoal - burner , who was eating his supper",
1146,she,
1146,she,
1147,Queen Cor the City of Coregos,
1147,all King King Gos 's warriors,
1147,King King Gos and all his warriors,
1148,men,
1149,they,
1149,they,
1149,Queen Coregos 's 's own people,
1149,Queen Coregos 's 's own people,
1149,her own people,
1149,her own people,
1151,Queen Coregos 's,
1151,by they,
1152,you,
1152,you,
1153,No human,
1155,We,
1155,We,
1155,the same terrible power,
1155,the same terrible power that burst open the city gates,
1156,the Queen,
1157,you,
1158,you,
1159,you,
1159,people,
1160,no one,
1162,the Queen,
1164,No weapon,
1165,He,
1166,the fat King,
1166,Coregos,
1167,I,
1169,We,
1169,them,
1170,the Queen,
1171,you,
1171,I,
1172,I,
1172,I,
1174,him,
1174,him,
1174,I,
1174,the King,
1174,it,
1174,I,
1174,I,
1174,a skilled warrior,
1174,a skilled warrior,
1175,I.,
1177,Queen Coregos,
1177,Queen Coregos,
1177,Queen Coregos,
1178,Queen Coregos,
1178,Queen Coregos,
1178,Queen Coregos,
1178,Queen Coregos,
1179,by the knowledge that Queen Coregos would never get rid of Queen Coregos 's unwelcome guests until the boy Prince was overcome and Regos regained for King King Gos,
1179,Queen Coregos,
1179,Queen Coregos,
1179,Regos,
1179,Queen Coregos,
1179,Queen Coregos,
1179,Queen Coregos 's,
1180,the boy Prince,
1180,Queen Coregos,
1180,Queen Coregos,
1181,She,
1181,She,
1181,She,
1181,She,
1181,She,
1182,She,
1182,Prince Inga,
1182,She,
1182,by the marvelous exhibition of power Prince Inga had shown in capturing Regos,
1182,Prince Inga,
1182,Prince Inga,
1182,She,
1183,She,
1183,She,
1184,Prince Inga,
1184,a servant,
1184,She,
1185,She,
1185,Prince Inga,
1185,Prince Inga,
1185,She,
1185,She,
1187,Coregos,
1187,you,
1188,Coregos 's face,
1188,Coregos,
1188,Coregos,
1188,Coregos,
1188,Coregos,
1189,Coregos,
1190,Coregos,
1191,Prince Inga,
1192,Prince Inga,
1192,Prince Inga,
1192,Prince Inga,
1193,Prince Inga,
1193,Prince Inga,
1193,Prince Inga,
1193,Prince Inga,
1193,the woman and the woman 's husband,
1193,Gos,
1194,This Prince Inga,
1194,This Prince Inga,
1194,the woman,
1194,the woman,
1195,Prince Inga,
1195,the woman,
1195,the woman,
1195,the woman,
1195,the woman,
1196,I,
1196,at nothing,
1197,she,
1197,she,
1197,she,
1197,she,
1197,all she is people,
1199,Prince Inga,
1199,Prince Inga,
1200,girls,
1200,she,
1200,she,
1200,she,
1201,I,
1201,I,
1202,Queen Coregos,
1203,Queen Coregos,
1203,Queen Coregos,
1203,Queen Coregos,
1204,King Rinkitink,
1204,Queen Coregos,
1204,Queen Coregos,
1205,Queen Coregos,
1205,Queen Coregos,
1205,Queen Coregos,
1207,she,
1207,men she had brought with her,
1207,she,
1207,the four men the four men she had brought with her had brought with the four men she had brought with her 's,
1207,the four men the four men she had brought with her had brought with the four men she had brought with her 's,
1208,she,
1208,the four men she had brought with her,
1208,seized King Rinkitink,
1208,King Rinkitink,
1208,the four men she had brought with her,
1208,bound King Rinkitink,
1209,she,
1209,the four men she had brought with her,
1209,she,
1210,King King Gos and his warriors,
1210,by the four men she had brought with her,
1210,she,
1211,they,
1211,they,
1211,some of they,
1211,the Queen,
1213,Coregos,
1213,King Gos,
1214,Coregos,
1214,the boy,
1215,the boy,
1216,The King,
1216,The King,
1216,The King,
1217,The King and The King 's men,
1218,He and his men,
1218,by the kind young Prince 's enemies,
1218,the kind young Prince,
1219,her,
1219,the kind young Prince and King Rinkitink,
1220,Prince Inga and King Rinkitink,
1221,Prince Inga,
1221,the White Pearl,
1222,Prince Inga,
1222,a dignified bearing,
1223,the Queen,
1223,Prince Inga,
1223,Prince Inga,
1223,the Queen,
1224,the Queen,
1224,which,
1224,Prince Inga,
1224,Prince Inga,
1225,the Queen,
1225,Prince Inga,
1225,someone,
1226,you,
1227,me,
1227,me,
1228,me,
1228,me,
1228,Rinkitink,
1229,me,
1230,Rinkitink,
1230,me,
1231,Queen Coregos,
1232,You,
1232,Queen Coregos,
1232,Queen Coregos,
1233,Queen Coregos,
1233,Queen Coregos,
1234,You,
1235,You,
1235,You,
1236,I,
1236,I,
1236,I.,
1237,your,
1237,I,
1237,your,
1238,your,
1238,your,
1239,I,
1239,your,
1241,you,
1242,you,
1242,you,
1243,you,
1243,you,
1243,you 's round,
1243,you 's round,
1243,red face,
1244,"Queen Coregos , who was greatly amused",
1245,King Rinkitink,
1245,King Rinkitink,
1245,King Rinkitink,
1245,King Rinkitink,
1245,King Rinkitink,
1245,a Baby Tiger,
1245,they,
1245,ev'rybody,
1246,They,
1246,They,
1246,a Baby Tiger,
1246,you,
1248,They,
1248,you,
1248,you,
1248,you,
1249,you,
1249,Fizzy - fezzy - fuzzy,
1249,you,
1250,Queen Coregos,
1250,King King Rinkitink,
1251,King King Rinkitink,
1252,The little Prince,
1252,The little Prince,
1252,Queen Coregos,
1252,Queen Coregos,
1253,Queen Coregos,
1253,Queen Coregos,
1253,Queen Coregos,
1254,Queen Coregos,
1255,these people,
1257,her,
1257,Nikobob,
1257,a well - beaten path,
1258,by the King 's messengers,
1258,by a well - beaten path from Coregos,
1258,captured prisoners,
1259,Nikobob,
1259,by the wild and lawless soldiers of the King 's,
1259,the family of the charcoal - burner,
1259,savage animals,
1259,savage animals,
1260,Nikobob,
1260,Nikobob,
1260,the wild creatures,
1260,Nikobob,
1260,Nikobob,
1261,Zella and Zella 's mother,
1261,Zella and Zella 's mother,
1261,Nikobob,
1262,Zella,
1262,Zella,
1262,parents,
1263,parents,
1263,parents,
1263,her loving parents,
1263,her loving parents,
1263,"Coregos 's money , which her loving parents expected to receive for honey",
1263,parents,
1263,her loving parents,
1263,Zella,
1264,poor people,
1265,woodchopper,
1265,A passing woodchopper,
1265,Coregos,
1265,Prince,
1265,matters,
1266,the warriors,
1266,the warriors,
1266,Zella,
1266,Zella,
1267,Nikobob,
1268,Zella,
1268,Zella 's mother,
1269,Zella 's father,
1270,Zella,
1270,Zella,
1271,Zella,
1271,the path,
1271,Zella,
1271,Zella,
1271,Zella,
1271,Zella,
1272,Zella,
1273,vines,
1274,Zella,
1274,a network of vines and branches,
1275,Zella,
1275,Zella,
1275,Zella,
1275,Zella,
1276,her,
1276,her,
1277,her,
1277,her,
1277,six ordinary men,
1278,her,
1279,she,
1279,she,
1279,her,
1279,she,
1279,her,
1279,her,
1280,her,
1280,her,
1281,a wild boar,
1281,a wild boar,
1281,a wild boar,
1281,her,
1281,her,
1281,her,
1281,her,
1281,her,
1281,her,
1281,her,
1282,her,
1282,a wild boar,
1282,a fact,
1282,her,
1282,her,
1282,her,
1282,a wild boar,
1283,her,
1283,her,
1283,her,
1284,a wild boar,
1284,the other beasts,
1285,A brown bear,
1285,A brown bear,
1285,by all men,
1285,a great puma -- a beast much dreaded by all men --,
1286,everything,
1286,the girl 's,
1286,the girl 's,
1286,the girl 's,
1286,the bridge of boats,
1287,the bridge of boats,
1287,the girl 's,
1287,the girl 's,
1287,the girl 's,
1290,Bilbil the Goat,
1291,his master,
1291,his master,
1291,his master,
1291,his master,
1291,his master,
1291,the boy Prince 's,
1292,boy Prince Boboland,
1293,the boy Prince,
1293,who,
1293,the servants who came to bring him food,
1293,the servants who came to bring him food,
1293,"by a lean , scraggly goat",
1293,"a lean , scraggly goat",
1294,who,
1294,the servants who came to bring him food,
1295,the boy Prince,
1295,the boy Prince,
1295,the boy Prince,
1296,he,
1297,Queen Coregos,
1297,Prince Inga and King Rinkitink,
1298,Prince Bobo of Boboland,
1298,Prince Bobo of Boboland,
1299,Prince Bobo of Boboland Boboland,
1299,who,
1299,Prince Bobo of Boboland Boboland,
1299,Prince Bobo of Boboland Boboland,
1300,Prince Bobo of Boboland Boboland,
1300,Prince Bobo of Boboland,
1300,Prince Bobo of Boboland,
1301,by the sight of the warriors and the knowledge that he was in the power of the dangerous men of Regos,
1301,he,
1301,he,
1302,he,
1302,he,
1303,The goat,
1303,with rage and excitement,
1303,King King Gos,
1303,The goat,
1303,The goat,
1304,King King Gos in,
1304,King King Gos 's great weight,
1304,King King Gos 's great weight,
1304,King King Gos,
1304,a long line of his chief captains and warriors,
1304,a long line of his chief captains and warriors,
1304,a long line of his chief captains and warriors,
1305,King King Gos,
1305,King King Gos,
1306,him,
1307,him,
1307,him,
1307,him,
1311,one or two,
1311,one or two,
1311,Prince Bobo of Boboland,
1312,Most of the men,
1312,Most of the men,
1313,Prince Bobo of Boboland Boboland,
1313,Prince Bobo of Boboland Boboland,
1313,Prince Bobo of Boboland Boboland,
1313,Prince Bobo,
1313,the bridge of boats,
1313,Prince Bobo of Boboland Prince Bobo of Boboland,
1313,Prince Bobo of Boboland Prince Bobo of Boboland,
1314,a great stone building,
1315,Prince Bobo of Boboland Boboland,
1315,Prince Bobo of Boboland Boboland,
1316,Zella,
1316,Coregos 's slave drivers,
1316,a number of slaves,
1316,a number of slaves,
1318,the Prince The wicked Queen of Coregos,
1319,A good whipping,
1319,a number of slaves,
1320,one of her slave drivers,
1320,one of her slave drivers,
1320,the Prince The wicked Queen of Coregos,
1321,Prince Prince Inga,
1322,his new mistress,
1323,Prince Prince Inga,
1323,she,
1323,she,
1324,King King Rinkitink,
1324,King King Rinkitink,
1324,King,
1324,King King Rinkitink,
1324,King King Rinkitink,
1324,"Rinkitink ,",
1325,King King Rinkitink,
1325,King King Rinkitink,
1325,the slave driver,
1326,The overseer,
1326,the women slaves from Pingaree,
1327,Prince Prince Inga 's,
1327,Prince Prince Inga 's,
1328,Queen Coregos,
1328,"the boy 's mother , Queen Garee",
1329,the women slaves from Pingaree,
1329,the women slaves from Pingaree,
1330,from Pingaree,
1330,the women slaves from Pingaree,
1330,one of the women slaves from Pingaree,
1332,the Queen,
1332,the Queen,
1333,Prince Inga,
1333,Prince Inga,
1333,Prince Inga,
1333,Prince Inga,
1333,Prince Inga,
1333,a girl,
1333,a girl entering by the back way,
1333,Prince Inga,
1333,a girl,
1333,a girl entering by the back way,
1333,you,
1333,me,
1334,Prince Inga,
1335,a girl,
1335,a girl,
1335,you,
1335,me,
1335,Queen Coregos,
1335,Queen Coregos,
1336,I,
1336,I,
1336,I.,
1337,I,
1337,I,
1337,the boy,
1337,The Queen,
1338,I,
1339,I,
1339,I,
1339,I,
1340,Zella,
1340,Zella,
1340,Prince Inga 's,
1342,Prince Inga 's,
1342,Zella,
1343,Prince Inga 's,
1343,Zella,
1344,Zella 's father,
1344,Zella,
1346,Zella,
1346,Zella,
1346,Zella,
1348,my father,
1348,they,
1349,Zella,
1350,he,
1353,he,
1353,your,
1353,"the shoes your are now wearing , your",
1354,you,
1354,my father,
1355,you,
1355,me,
1356,Zella 's,
1357,Zella,
1358,Zella 's,
1359,Prince Inga,
1359,Prince Inga,
1360,he,
1360,he,
1362,he,
1362,he,
1363,Zella,
1364,Zella,
1364,Zella,
1364,Zella,
1364,Zella,
1365,you,
1365,me,
1365,me,
1365,me,
1366,me,
1366,me,
1366,you,
1366,me,
1366,me,
1367,you,
1367,you,
1367,you,
1367,the one,
1367,you,
1367,you,
1368,Queen Coregos,
1368,Queen Coregos,
1369,Queen Coregos,
1369,Queen Coregos,
1369,her clenched fists,
1370,Coregos,
1370,Coregos,
1370,Coregos,
1370,Coregos,
1371,Prince IngaPrince Inga,
1371,Prince IngaPrince Inga,
1371,Prince IngaPrince Inga,
1372,Prince Inga,
1372,Prince Inga,
1373,Coregos,
1373,Coregos,
1374,I,
1375,The boy,
1375,The boy,
1376,I,
1376,I,
1377,The boy,
1378,I,
1378,the magic power,
1378,I,
1378,I,
1378,the magic power,
1378,she,
1378,she,
1379,She,
1379,She,
1379,She,
1380,She,
1380,She,
1380,She,
1381,Prince Inga 's,
1381,Prince Inga 's,
1381,She,
1381,Prince Inga 's,
1382,She,
1382,he,
1382,She,
1382,She,
1383,Queen Coregos,
1384,Inga,
1385,the keys,
1385,Prince Inga,
1386,Prince Inga,
1386,Prince Inga,
1387,Queen Cor,
1388,Prince Inga,
1388,Prince Inga,
1389,King Rinkitink,
1389,Prince Inga,
1389,Prince Inga,
1389,Prince Inga,
1390,at the threat,
1390,the slave driver,
1390,"the slave driver , fearing Prince Inga",
1391,Prince Inga,
1391,Prince Inga,
1391,Prince Inga,
1391,the women of his country,
1392,Prince Inga,
1392,the slave driver,
1392,the slave driver,
1392,the slave driver,
1393,the slave driver,
1393,the slave driver,
1393,the slave driver,
1393,Prince Inga,
1393,the Queen,
1393,the Queen,
1394,King Rinkitink,
1394,King Rinkitink,
1395,her,
1395,they,
1396,her,
1396,her,
1396,her,
1397,by bumped,
1397,Prince Bobo of Boboland,
1397,Prince Bobo of Boboland,
1398,They,
1399,the King,
1400,Prince Bobo of BobolandBoboland,
1400,Prince Bobo of Boboland,
1401,Prince Bobo of Boboland,
1401,the King,
1402,Prince Bobo of Boboland,
1402,the King,
1403,Prince Inga,
1403,Prince Inga,
1404,King Rinkitink,
1404,the Queen,
1405,King Rinkitink,
1406,You,
1408,King Rinkitink,
1408,King Rinkitink,
1408,King Rinkitink,
1409,by the overseer,
1409,by the overseer 's mothers,
1410,my,
1410,their mothers,
1410,the overseer,
1411,my,
1412,my,
1412,the overseer,
1412,my,
1412,my,
1412,"Queen Garee , my dear mother",
1413,they,
1413,they,
1414,King Rinkitink,
1414,King Rinkitink,
1414,they,
1414,Queen Coregosegos,
1414,Queen Coregosegos,
1415,Prince Inga,
1416,Zella,
1416,Zella,
1416,Prince Inga,
1416,Prince Inga,
1417,King Rinkitink,
1417,Queen Coregosegos,
1417,Queen Coregosegos,
1417,King Rinkitink,
1418,Prince Inga,
1418,the palace servants,
1418,the palace servants,
1419,the boy and the goat and King Rinkitink and Zella,
1419,the boy and the goat and King Rinkitink and Zella,
1420,King Rinkitink and Prince Prince Inga,
1420,King Rinkitink and Prince Prince Inga,
1420,King King Rinkitink and Prince Prince Inga,
1420,King King Rinkitink and Prince Prince Inga,
1420,King King Rinkitink and Prince Prince Inga,
1420,King King Rinkitink and Prince Prince Inga,
1421,King Rinkitink,
1421,The poor,
1422,King King Rinkitink and Prince Prince Inga,
1422,King King Rinkitink and Prince Prince Inga,
1423,the goat,
1423,the goat,
1423,Prince Bobo of Boboland,
1424,the King,
1425,the King,
1425,Prince Inga,
1425,we,
1426,The goat,
1426,The goat,
1426,The goat,
1427,Monster,
1428,Monster,
1428,Monster,
1429,You,
1430,Prince Inga,
1430,Prince Inga 's father,
1431,by the invaders,
1431,his father,
1431,his father,
1432,his father,
1432,his father,
1432,Prince Inga,
1432,his father,
1432,the three pearls which his father had hidden under the tiled floor of the banquet hall,
1433,Prince Inga,
1434,He,
1434,He,
1434,He is father,
1434,He,
1435,the thought of securing the wonderful treasures of He is ancestors,
1436,He,
1438,us,
1439,This suggestion,
1439,the little party,
1440,the little party,
1440,the little party,
1440,the little party,
1441,the little party,
1442,King Rinkitink 's,
1442,King Rinkitink 's,
1443,Prince Inga,
1443,Prince Inga,
1445,Prince Bobo of Boboland,
1445,Prince Prince Inga,
1445,Prince Prince Inga,
1446,Prince Prince Inga,
1446,Prince Prince Inga,
1448,Prince Prince Inga,
1448,he,
1448,he,
1449,King Rinkitink,
1449,King Rinkitink,
1450,King Rinkitink,
1450,King Rinkitink,
1450,with too much sleep,
1451,Prince Bobo of Boboland,
1451,Prince Bobo of Boboland,
1452,King Rinkitink,
1452,King Rinkitink,
1452,King Rinkitink,
1452,Prince Bobo of BobolandBoboland,
1452,King Rinkitink,
1452,King Rinkitink,
1452,King Rinkitink,
1452,King Rinkitink,
1453,by the barbarians,
1453,no one,
1455,you,
1456,you,
1457,you,
1457,I,
1459,The goat,
1460,The goat,
1460,One,
1461,The goat,
1462,the story,
1462,The goat,
1462,him,
1463,the story,
1463,him,
1464,the goat,
1465,the King,
1467,most people,
1467,most people,
1468,most people,
1468,"a King with a hollow inside his head , where most people have their brains",
1468,words,
1468,"a King with a hollow inside his head , where most people have their brains",
1471,goat,
1472,sweet Prince Bobo of Boboland Boboland,
1473,sweet Prince Bobo of Boboland,
1474,by the same chance,
1477,Poor fellow,
1477,goat,
1478,Prince Bobo of Boboland,
1481,King Rinkitink,
1481,King Rinkitink,
1481,King Rinkitink 's fat body,
1483,Who,
1483,Prince Bobo of Boboland,
1483,Prince Bobo of Boboland,
1483,Prince Bobo of Boboland,
1484,King Rinkitink,
1484,King Rinkitink,
1485,Prince Bobo of Boboland,
1485,Prince Bobo of Boboland,
1485,King Rinkitink,
1487,King Rinkitink,
1487,King Rinkitink,
1487,King Rinkitink,
1487,King Rinkitink,
1487,King Rinkitink,
1488,Prince Bobo of Boboland Boboland,
1488,Prince Bobo of Boboland 's head,
1489,King Rinkitink Prince Bobo of Boboland,
1490,the boy,
1491,the boy,
1491,the boy,
1493,by the respectful tone in which Prince Bobo of Boboland was addressed,
1493,Prince Bobo of Boboland,
1493,the boy,
1493,King,
1494,the boy,
1494,King,
1494,the boy,
1495,All men,
1495,Kings,
1495,Kings,
1496,Prince Bobo of Boboland,
1497,I,
1499,misfortunes,
1499,misfortunes,
1499,others,
1499,King Rinkitink 's,
1499,harsh words,
1500,Prince Bobo of Boboland,
1500,us,
1500,good nature,
1501,the boy,
1501,the boy,
1501,the boy,
1502,Prince Bobo of Boboland Boboland,
1502,the boy,
1502,the goat,
1502,he,
1503,he,
1503,he,
1503,he,
1504,the boy,
1505,he,
1505,the boy,
1505,the boy,
1505,the boy,
1505,the boy,
1505,the boy,
1505,us,
1506,King Rinkitink,
1506,us,
1507,Prince Inga,
1509,King Rinkitink,
1509,King Rinkitink,
1511,I,
1512,us,
1512,I 's famous parchment,
1513,I,
1513,I,
1513,I,
1513,I,
1514,The goat,
1514,I,
1516,Prince Bobo of Boboland,
1516,it,
1516,us,
1517,Prince Bobo of Boboland,
1517,Prince Bobo of Boboland,
1519,The goat,
1519,The goat,
1520,The goat,
1520,The goat,
1522,King Rinkitink,
1525,us,
1531,you,
1531,the King,
1532,No fool,
1533,We,
1533,Prince Inga,
1534,Prince Bobo of Boboland,
1535,the man,
1536,we,
1536,I,
1536,you,
1537,you,
1538,you,
1539,you Boboland,
1539,a goat,
1539,you Boboland,
1539,Rinkitink,
1540,I,
1540,I,
1541,the boy,
1541,the boy,
1541,the goat,
1541,they,
1541,the huge block,
1542,King King Rinkitink,
1542,King King Rinkitink,
1542,the weight of King King Rinkitink 's body,
1543,all,
1543,all,
1544,King King Rinkitink,
1545,the goat,
1546,Prince Inga,
1546,Prince Inga,
1546,to discover that by moving one more block of marble Prince Inga could uncover the tile with the secret spring,
1546,Prince Inga,
1546,Prince Inga,
1546,Prince Inga,
1547,the three,
1547,Prince Inga,
1547,Prince Inga,
1548,Prince Inga,
1548,Prince Inga,
1548,Prince Bobo of Boboland and the King,
1548,Prince Bobo of Boboland and the King the goat 's,
1548,Prince Bobo of Boboland and the King the goat 's,
1548,moved,
1548,Prince Inga,
1548,Prince Inga,
1548,Prince Inga,
1549,the goat,
1549,the goat,
1549,the King,
1549,Prince Inga,
1549,Prince Inga,
1549,Prince Inga,
1549,Prince Inga,
1550,Prince Inga,
1550,Prince Inga,
1550,Prince Inga,
1551,King Rinkitink,
1551,King Rinkitink,
1551,the fine catch,
1551,Prince Inga,
1551,Prince Inga,
1552,Prince Inga,
1552,Prince Inga,
1553,Your Majesty,
1554,King Rinkitink,
1555,I,
1555,I,
1556,my,
1556,my,
1556,my,
1556,my,
1557,you,
1557,you,
1557,you,
1558,the boy,
1559,the boy,
1559,the boy,
1559,the boy 's,
1559,the boy,
1559,the tile,
1560,You,
1560,the boy 's,
1560,the boy 's,
1560,the boy 's,
1561,the boy 's 's fingers,
1561,the boy 's,
1561,the boy 's,
1561,the boy 's,
1561,the boy 's,
1561,the boy 's,
1562,the boy 's,
1562,the boy 's,
1562,the boy 's,
1563,with the fear of discovery,
1563,the boy 's,
1563,the boy,
1563,the boy,
1563,King Rinkitink,
1564,the boy 's,
1564,the boy 's,
1564,the boy 's,
1564,the boy 's,
1564,the cords,
1565,another fear,
1566,him,
1567,him,
1568,him,
1568,him,
1568,him,
1568,him,
1568,him,
1569,him,
1569,him,
1570,he,
1570,he,
1571,his father 's treasures,
1571,he,
1571,no one,
1572,he,
1572,he,
1572,he,
1573,he,
1573,he,
1573,he,
1574,by others,
1574,he,
1574,he,
1574,he,
1574,the Blue Pearl,
1575,his,
1576,his,
1576,his,
1576,his,
1577,his 's shoes,
1577,his 's toes,
1578,his,
1578,his,
1578,his,
1578,his,
1579,his,
1579,his,
1580,he,
1581,he,
1581,he,
1581,he,
1581,he,
1581,he,
1582,he,
1583,the small voice of the third pearl -- that which was pure white,
1583,he,
1583,he,
1584,he,
1585,Prince Prince Inga,
1585,Prince Prince Inga,
1586,the voice of the pearl,
1588,Prince Prince Inga,
1589,Prince Prince Inga,
1589,Prince Prince Inga,
1590,the pearl,
1591,I,
1592,The Pink Pearl,
1592,"the voice , soft and low but very distinct",
1593,I,
1593,you,
1593,I,
1593,I,
1593,this promise,
1593,I,
1593,The Pink Pearl,
1593,The wise and fearless,
1594,I,
1594,I,
1594,I,
1594,I,
1594,eyes,
1595,I,
1595,King King Rinkitink,
1596,The goat,
1596,The goat,
1597,the boy,
1597,Prince Bobo of Boboland,
1598,Prince Inga,
1598,the King,
1599,the King,
1599,the King,
1601,Prince Inga,
1602,Prince Inga,
1603,Prince Inga,
1603,We,
1605,you,
1606,We,
1606,We,
1606,Prince Inga,
1607,King Rinkitink,
1607,King Rinkitink,
1608,Prince Inga,
1610,Prince Inga,
1610,Prince Inga,
1610,King Rinkitink,
1610,King Rinkitink,
1610,King Rinkitink,
1610,Prince Inga,
1611,the King,
1611,the King,
1611,the King,
1611,the King,
1612,the King,
1612,the boy,
1612,by the prospect of rescuing the boy 's dear parents,
1613,the fierce warriors,
1614,the King,
1614,the three,
1614,the three,
1614,some bushes and trees,
1615,the three,
1615,the boy,
1615,the three,
1615,the three,
1616,I,
1616,I,
1617,a great storm,
1618,Prince Inga and King King Rinkitink,
1618,Prince Bobo of Boboland,
1619,by the violence of a great storm,
1619,Prince Inga,
1620,the wind,
1623,by Prince Bobo of Boboland,
1623,The Magic Boat Prince Prince Inga,
1623,The Magic Boat Prince Prince Inga,
1623,the White Pearl,
1624,Prince Prince Inga,
1624,Prince Prince Inga,
1624,the White Pearl,
1624,Prince Prince Inga,
1624,a dark object at the water 's edge,
1625,the White Pearl,
1626,he,
1626,he,
1626,he,
1627,it,
1628,he,
1628,he,
1629,he,
1631,The seats,
1632,the boy,
1634,the boy,
1634,the boy,
1636,the boy,
1636,the boy,
1637,the Blue Pearl,
1638,the boy,
1638,King King Rinkitink,
1638,King King Rinkitink,
1639,the boy,
1639,puzzles,
1640,King King Rinkitink,
1641,I,
1641,I,
1642,I,
1642,King Rinkitink,
1642,King Rinkitink,
1642,some of King Rinkitink 's people,
1643,I,
1645,you,
1646,I,
1646,I,
1646,I,
1646,we,
1647,you,
1651,my boy 's Uncle Rinki,
1653,The people of Regos and Coregos,
1653,my boy,
1657,King Rinkitink,
1657,King Rinkitink,
1657,the goat,
1658,Your audacity,
1658,the adventure,
1658,King Rinkitink,
1659,King Rinkitink,
1659,King Rinkitink,
1660,"to say that I am fat , and not in good fighting trim",
1660,I,
1661,I,
1661,I,
1661,I,
1662,your,
1664,you and I and Prince Bobo of Boboland,
1666,me,
1666,me,
1666,me 's professors,
1668,you,
1669,you,
1669,you,
1669,you,
1669,you,
1669,you,
1670,mine,
1670,mine,
1671,you,
1672,mine,
1673,us both,
1673,you,
1673,you,
1674,you,
1674,mine,
1674,mine,
1676,you,
1677,I,
1678,I,
1678,I,
1679,they,
1679,they,
1680,Prince Inga,
1680,Prince Inga,
1681,he,
1681,they,
1681,they,
1682,King Rinkitink,
1682,they,
1684,Prince Bobo of Boboland 's power of speech,
1684,nothing,
1684,King Rinkitink,
1685,Prince Inga,
1686,King Rinkitink,
1686,the boy,
1687,we,
1687,the King,
1687,the King,
1687,the King,
1688,the King,
1688,the King,
1688,the King,
1691,It,
1691,me,
1692,King Rinkitink,
1692,King Rinkitink,
1693,King Rinkitink,
1693,King Rinkitink,
1694,Prince Inga,
1694,Prince Inga,
1695,King Rinkitink,
1695,King Rinkitink,
1695,King Rinkitink,
1696,he,
1696,he,
1696,Prince Bobo of Boboland,
1696,he,
1696,he,
1696,he,
1696,he,
1697,he,
1697,he,
1697,he,
1697,boldness,
1698,he,
1699,Prince Bobo of Boboland Boboland,
1700,he,
1700,he,
1701,Prince Bobo of Boboland,
1702,Nothing,
1705,Prince Bobo of Boboland,
1706,King Rinkitink,
1706,Rinkitink,
1707,We,
1708,Prince Inga,
1708,Prince Inga,
1709,King Rinkitink,
1710,King Rinkitink,
1711,you,
1711,I,
1712,you,
1712,you,
1712,you,
1712,you,
1713,you,
1714,the boat,
1714,the boat,
1714,you,
1714,you,
1715,you,
1715,you,
1715,you,
1715,you,
1715,the pearls,
1716,their,
1717,Prince Prince Inga,
1718,Prince Prince Inga,
1718,Prince Prince Inga,
1718,Rinkitink,
1719,the canopy,
1719,the canopy,
1720,Rinkitink,
1721,I,
1722,Prince Bobo of Boboland,
1722,I,
1722,I 's enemies,
1723,I,
1724,I,
1724,at the thought,
1725,I,
1725,you,
1725,the enemy,
1726,I,
1726,the enemy,
1727,They,
1727,They,
1727,"Prince Bobo of Boboland , who wished to terrify Prince Bobo of Boboland , who wished to terrify his master 's master",
1727,Prince Bobo of Boboland,
1727,who,
1727,Prince Bobo of Boboland,
1727,who,
1728,Who,
1728,King Rinkitink,
1729,Prince Bobo of Boboland,
1729,who,
1729,They,
1729,They,
1729,us,
1730,King Rinkitink,
1730,King Rinkitink,
1731,King Rinkitink 's,
1731,King Rinkitink 's song,
1731,my sprightly quadruped,
1731,my,
1733,dear Prince Bobo of Boboland,
1735,the boy,
1735,dear Prince Bobo of Boboland,
1735,A merry maiden,
1735,A merry maiden,
1736,A merry maiden,
1736,A merry maiden,
1736,A merry maiden,
1736,A merry maiden,
1736,A merry maiden,
1737,you,
1738,you,
1738,you,
1739,that,
1739,the alligator,
1739,that,
1740,the alligator,
1740,that,
1740,the alligator that tried to whistle,
1740,the King,
1741,the alligator,
1741,that,
1741,the alligator that tried to whistle,
1741,you,
1742,the King,
1743,He,
1744,my friend,
1744,my friend,
1745,my,
1748,The wind,
1749,the maiden,
1749,the maiden,
1751,my pretty goat,
1751,Prince Bobo of Boboland,
1753,I,
1754,"your , your 's temper",
1755,I,
1755,Prince Inga,
1757,you,
1757,you,
1758,The maid,
1758,The maid,
