sentence_index,agent,
798,Royal Ozma,
799,Royal Ozma,
799,Royal Ozma,
799,the angry Princess,
799,Royal Ozma,
799,Royal Ozma,
800,the angry Princess,
800,the angry Princess,
801,Royal Ozma,
802,I,
802,I,
803,I,
803,I,
803,the news,
803,the Roquat of the Rocks,
804,Langwidere,
805,Langwidere,
805,Langwidere,
806,the royal family of Evoldo,
806,rule,
807,I,
807,I,
807,I,
807,I,
807,I,
808,we,
808,Royal Ozma,
808,we,
808,we,
808,we,
809,I,
809,I,
810,I,
811,I,
811,you,
812,you,
812,a Princess,
812,a Princess,
813,me,
813,me,
814,they,
814,the stairs,
815,the Scarecrow of Oz,
815,the Scarecrow of Oz,
815,"a harsh , metallic voice",
818,me,
818,me,
820,you,
821,you,
821,you,
821,you,
822,Dor - o - thy,
823,the Scarecrow of Oz,
824,Dorothy the Lamb,
827,Tiktok,
828,Tiktok,
828,I.,
828,Tiktok,
828,Tiktok,
830,Smith & Tin & Tin - ker 's,
830,Smith & Tin & Tin - ker 's,
830,what,
832,you,
832,you,
833,by the great Wizard of Oz,
833,you,
833,the great Wizard of Oz,
834,They,
836,Tiktok,
837,I,
837,"the Emperor of the Winkies , who had been listening with interest to this conversation",
837,the Emperor of the Winkies,
838,Tiktok,
839,"the Emperor of the Winkies , who had been listening with interest to this conversationthe Winkies , "" the Emperor of the Winkies , who had been listening with interest to this conversation regret to say that Tiktok are greatly inferior to the Emperor of the Winkies , who had been listening with interest to this conversation 's friend the Scarecrow of Oz , and to the Emperor of the Winkies , who had been listening with interest to this conversation",
839,the Emperor of the Winkies,
839,the Emperor of the Winkies,
839,"the Emperor of the Winkies , who had been listening with interest to this conversation",
839,the Emperor of the Winkies,
839,the Emperor of the Winkies,
840,my friend the Scarecrow of Oz,
840,brains,
840,the Emperor of the Winkies,
840,"the Emperor of the Winkies , who had been listening with interest to this conversation",
840,the Emperor of the Winkies,
841,I.,
841,I,
842,I,
844,you,
845,I,
845,I,
845,I,
846,I,
846,I,
846,I,
846,I,
847,the machine man,
847,I,
848,I,
849,the machine man,
850,the Scarecrow of Oz,
850,the Scarecrow of Oz,
851,the Scarecrow,
852,Tiktok,
853,Royal Ozma,
853,Royal Ozma,
853,Royal Ozma,
854,the Lamb,
855,the Emperor of the Winkies,
855,the Emperor of the Winkies,
855,the Emperor of the Winkies 's tin arms,
855,the Emperor of the Winkies,
856,her,
856,the machine man 's,
857,both the Scarecrow of Oz and the Emperor of the Winkies the Winkies,
857,both the Scarecrow of Oz and the Emperor of the Winkies the Winkies,
857,the machine man 's,
858,her,
858,the Scarecrow of Oz,
858,the Scarecrow of OzOz,
860,the girl,
861,the girl,
862,the girl,
864,the girl,
864,the girl,
864,the girl,
865,The Cowardly Lion,
865,the Hungry Tiger,
866,the Lamb,
868,Dorothy the Lamb,
869,The Cowardly Lion,
869,The Cowardly Lion,
870,We,
871,she,
873,you,
874,Every little thing,
875,me,
876,you,
877,"a new friend of mine , the Hungry Tiger",
877,"a new friend of mine , the Hungry Tiger",
878,"a new friend of mine , the Hungry Tiger",
878,you,
879,the Tiger,
880,the Tiger,
881,me,
882,me,
882,me,
883,me,
883,the Tiger,
884,my,
885,Dorothy the Lamb,
886,my,
890,I,
890,I 's conscience,
891,I,
891,I,
891,which,
891,I,
893,I,
894,I,
894,I,
894,I,
897,I,
897,no good tiger,
898,I,
898,I,
899,Dorothy the Lamb,
900,I,
900,him,
901,him,
903,I,
904,him,
904,him,
904,him,
905,She,
905,She,
905,by a loud cackling and crowing and a distracting hubbub of sounds such as chickens make when chickens are excited,
905,hubbub,
905,chickens,
906,She,
906,She,
906,a group of hens and roosters,
906,a group of hens and roosters,
906,ball,
907,ball,
907,a whirling ball of feathers,
907,She,
907,She,
907,ball,
907,the screeching of a group of hens and roosters,
908,a whirling ball of feathers,
908,She,
908,Billina,
909,Billina,
909,Billina,
909,Billina,
909,a speckled rooster,
909,a speckled rooster,
910,Dorothy the Lamb,
910,Billina,
911,Billina,
911,Billina,
912,Dorothy the Lamb,
912,Billina,
912,villain,
912,that speckled villain of a rooster,
912,that speckled villain of a rooster,
912,Billina,
912,Billina,
914,Billina,
914,Dorothy the Lamb,
915,I,
915,Royal Ozma of Oz,
916,the yellow hen,
916,the other chickens,
916,the other chickens,
917,I,
917,I,
919,Billina,
920,Billina,
922,Billina,
923,Dorothy the Lamb,
924,Dorothy the Lamb,
924,Dorothy the Lamb,
924,Dorothy the Lamb,
925,you,
926,those common chickens,
927,you,
927,you,
927,you,
929,you,
929,any one - horse chicken of the Land of Ev,
929,any one - horse chicken of the Land of Ev,
929,you,
930,Dorothy the Lamb,
931,We,
932,Dorothy the Lamb,
933,the Cowardly Lion,
935,Your present appearance,
935,my,
937,my,
939,Your,
940,the hen,
940,the hen,
941,the Hungry Tiger,
941,the Hungry Tiger,
941,the Hungry Tiger,
942,Dorothy the Lamb 's,
943,the Hungry Tiger,
944,the Hungry Tiger,
944,the Hungry Tiger,
944,the Hungry Tiger,
945,Dorothy the Lamb,
945,by Royal Ozma,
945,Tiktok,
945,Tiktok,
947,the Lamb,
947,the Lamb,
948,the Emperor of the Winkiesthe Winkies,
949,the Emperor of the Winkies,
950,I,
950,I,
950,I,
950,I,
950,officers,
951,the officers,
952,Dorothy the Lamb,
952,Dorothy the Lamb,
953,Dorothy the Lamb,
953,we,
953,we,
954,the first,
955,he,
955,by the Roquat of the Rocks,
957,"our noble and illustrious Ruler , Royal Ozma of Oz",
957,"our noble and illustrious Ruler , Royal Ozma of Oz",
957,"our noble and illustrious Ruler , Royal Ozma of Oz",
957,"our noble and illustrious Ruler , Royal Ozma of Oz",
958,"our noble and illustrious Ruler , Royal Ozma of Oz",
958,a friendly sorceress of our 's land named Glinda the Sorceress,
958,a friendly sorceress of our 's land named Glinda the Sorceress,
958,a magic carpet,
958,our,
959,Royal Ozma of Oz,
959,a magic carpet,
959,us,
959,Royal Ozma of Oz,
959,"our noble and illustrious Ruler , Royal Ozma of Oz",
959,"our noble and illustrious Ruler , Royal Ozma of Oz",
960,You,
960,we,
960,every officer as well as the private,
961,Tiktok,
962,You,
963,Tiktok,
964,the Nome King,
965,You,
967,by King Evoldo - old - do,
967,Tiktok,
968,King Evoldo - old,
968,King Evoldo - old - do King Evoldo - old - do,
968,King Evoldo - old - do,
968,King Evoldo - old - do,
968,King Evoldo - old - do,
968,King Evoldo - old - do,
969,me,
970,me,
971,he,
972,My,
973,My uncle Evoldo,
973,My uncle Evoldo,
973,no one,
974,My uncle Evoldo,
974,My uncle Evoldo,
974,My uncle Evoldo,
975,Royal Ozma,
975,My uncle Evoldo,
975,the powerful Roquat of the Rocks the Rocks,
976,No one,
976,the Princess,
977,"the king , whose name is Roquat of the Rocks",
977,"the king , whose name is Roquat of the Rocks",
978,I,
978,I,
978,I,
979,the Princess,
979,the Princess,
980,"the king , whose name is Roquat of the Rocks",
980,the rocks,
981,that,
981,those,
981,those living upon the earth 's surface,
981,they,
982,their,
982,we,
982,we,
982,his the rocks,
983,I,
983,I,
983,I,
984,we,
984,Royal Ozma,
984,those,
985,we,
985,we,
985,we,
985,we,
986,Dorothy the Lamb,
986,we,
986,we,
987,we,
987,the Scarecrow of Oz,
987,it,
987,the Scarecrow of Oz,
988,a single spark of fire,
989,the furnaces of the Nome King,
989,my,
990,I,
990,I,
990,I,
991,I,
991,you,
991,I,
991,I,
991,I,
992,We,
992,Royal Ozma,
993,Royal Ozma,
993,I,
995,you,
995,you,
995,I,
996,I,
996,I,
996,I,
997,I,
997,no one,
997,I,
997,Royal Ozma,
997,Tiktok,
998,Tiktok,
999,I,
999,Tiktok,
1000,I,
1000,I,
1001,I,
1002,you,
1003,you,
1004,you,
1004,you,
1007,Royal Ozma,
1007,we,
1007,we,
1008,we,
1009,the palace servants,
1009,the palace servants,
1011,The Cowardly Lion and the Hungry Tiger,
1011,The Cowardly Lion and the Hungry Tiger,
1011,The Cowardly Lion and the Hungry Tiger,
1011,The Cowardly Lion and the Hungry Tiger,
1012,Dorothy the Lamb,
1012,the little maid Nanda,
1013,the little maid Nanda,
1013,the Hungry Tiger,
1014,the little maid Nanda,
1014,the Hungry Tiger,
1015,the little maid Nanda,
1016,the Hungry Tiger,
1016,the Hungry Tiger,
1017,I,
1017,I,
1017,I,
1017,I,
1018,Dorothy the Lamb,
1019,Dorothy the Lamb,
1019,you,
1022,I,
1022,I,
1023,Dorothy the Lamb,
1025,The little girl,
1025,The little girl,
1025,Dorothy the Lamb,
1026,by a wicked old witch,
1027,She,
1027,by a kind sorceress,
1028,She,
1029,She,
1029,She,
1029,"by a pumpkin - headed man , a highly magnified and thoroughly educated Professor H.M. Wogglebug - Bug , and a wonderful sawhorse that had been brought to life by means of a magic powder",
1029,man,
1030,The Scarecrow of Oz and the Emperor of the Winkies,
1030,the Cowardly Lion,
1030,"the Cowardly Lion , who ruled the great forest as the King of Beasts",
1030,princess,
1031,the Cowardly Lion,
1031,the King of Beasts,
1031,the King of Beasts,
1031,She,
1031,who,
1031,the Cowardly Lion,
1031,the King of Beasts,
1031,the King of Beasts,
1031,"the Cowardly Lion , who ruled the great forest as the King of Beasts journeyed to the",
1031,"the Cowardly Lion , who ruled the great forest as the King of Beasts journeyed to the",
1031,the Cowardly Lion,
1031,the Cowardly Lion,
1032,Dorothy the Lamb,
1032,Dorothy the Lamb,
1032,Royal Ozma,
1032,Royal Ozma,
1033,Royal Ozma,
1033,Royal Ozma,
1033,its legs,
1033,Royal Ozma,
1033,its legs,
1033,Royal Ozma,
1033,Royal Ozma,
1033,its legs,
1034,Dorothy the Lamb,
1035,Royal Ozma,
1035,"the Sawhorse , which Royal Ozma had caused to be shod with plates of gold , so that its legs would not wear out , in a rough but not unpleasant voice",
1035,Royal Ozma,
1036,Royal Ozma,
1036,"A creature like the Sawhorse , which Royal Ozma had caused to be shod with plates of gold , so that its legs would not wear out",
1036,we all,
1037,the magic powder,
1038,Dorothy the Lamb,
1039,Dorothy the Lamb,
1039,the Scarecrow of Oz,
1040,the magic powder,
1043,the creature,
1044,so many professors,
1045,the creature,
1045,the creature,
1047,Dorothy the Lamb the Lamb,
1047,by Royal Ozma of Oz,
1047,Billina,
1047,Billina,
1048,the adventurers,
1049,Royal Ozma of Oz 's,
1050,the Scarecrow of Oz,
1050,Royal Ozma of Oz,
1050,Royal Ozma of Oz,
1050,Royal Ozma of Oz,
1051,the Cowardly Lion and the Hungry Tiger,
1051,Billina,
1052,to finish the meal,
1052,the party,
1055,these,
1055,these,
1056,The generals,
1056,the colonels,
1056,the majors,
1056,the captains,
1056,the private,
1056,it,
1056,so many officers,
1056,the private,
1056,it,
1056,so many officers,
1056,the private,
1056,it,
1056,so many officers,
1057,the magnificent procession,
1057,the magnificent procession,
1057,the valley,
1058,the road,
1059,Billina,
1059,manner,
1060,Royal Ozma,
1060,the Scarecrow of Royal Ozma 's Sawhorse,
1061,the yellow hen,
1062,the Emperor of the Winkies,
1063,Billina,
1063,Billina,
1063,Dorothy the Lamb,
1065,the Tin Woodman,
1066,Billina,
1066,Dorothy the Lamb,
1067,your foolish old hen,
1067,your foolish old hen,
1067,the Emperor of the Winkies,
1068,we,
1068,the girl,
1069,your foolish old hen,
1070,the Emperor of the Winkiesthe Winkies,
1071,the Scarecrow of Oz,
1072,she,
1072,she,
1073,Dorothy the Lamb,
1075,they,
1078,she,
1078,the Scarecrow of Oz,
1079,the Emperor of the Winkies,
1079,the Emperor of the Winkies,
1079,she,
1080,anyone,
1080,she,
1081,the Scarecrow of Oz,
1081,the Scarecrow of OzOz,
1081,the Sawhorse,
1082,The straw man,
1082,The straw man,
1083,to catch up with The cavalcade,
1083,the Scarecrow of Oz,
1084,the Scarecrow of Oz,
1084,he,
1085,the Scarecrow of Oz,
1086,Dorothy the Lamb,
1086,Dorothy the Lamb,
1087,the Hungry Tiger,
1088,the Hungry Tiger,
1089,"A bushel of them , hard boiled",
1089,the Hungry Tiger,
1090,one egg,
1090,the Scarecrow of Oz,
1091,The Emperor of the Winkies,
1091,The Emperor of the Winkies,
1091,the Scarecrow of Oz,
1092,he,
1093,They,
1093,Dorothy the Lamb,
1094,the third great mountain,
1095,the third great mountain,
1095,They,
1096,They,
1097,Royal Ozma,
1097,Royal Ozma,
1098,a small square of green cloth,
1099,the magic carpet,
1100,the Scarecrow of Oz,
1101,the Scarecrow of Oz,
1102,He,
1102,Royal Ozma and Royal Ozma 's party,
1103,Royal Ozma and her party,
1104,Royal Ozma and her party,
1104,Royal Ozma and her party,
1104,a huge form,
1105,a huge form,
1105,a huge form,
1105,a huge form,
1105,an immense iron mallet,
1105,an immense iron mallet,
1105,a huge form,
1105,"a huge form , which towered above the path for more than a hundred feet",
1106,These resounding blows,
1106,it,
1106,it,
1106,"an immense iron mallet , with which it constantly pounded the earth",
1106,it,
1108,The magic carpet,
1108,The magic carpet,
1109,the Cowardly Lion,
1110,to see the terrible iron mallet pounding so near the Cowardly Lion 's head,
1110,the Cowardly Lion,
1110,the terrible iron mallet,
1111,One blow,
1111,One blow,
1112,Tiktok,
1112,The ir - on gi - ant,
1113,"by Smith & Tin - ker , who made Tiktok",
1113,Smith & Tin - ker,
1113,un,
1114,The ir - on gi - ant,
1114,Royal Ozma,
1114,Royal Ozma,
1114,eyes,
1115,The ir - on gi - ant,
1115,The ir - on gi - ant,
1115,The ir - on gi - ant,
1117,the Scarecrow of Oz,
1118,He,
1120,the Roquat,
1120,"On - ly the Roquat of the Rocks , who has the key",
1120,"On - ly the Roquat of the Rocks , who has the key",
1120,Tiktok,
1121,Dorothy the Lamb,
1121,us,
1122,me,
1122,me,
1123,me,
1123,me,
1123,me,
1123,me,
1124,the giant,
1124,the giant,
1124,the giant,
1125,me,
1125,me,
1126,We,
1126,We,
1127,It,
1127,We,
1127,the Emperor of the Winkies,
1129,Who,
1130,We,
1131,"the Cowardly Lion , who was trembling like a leaf in the wind",
1131,"the Cowardly Lion , who was trembling like a leaf in the wind",
1133,"the Cowardly Lion , who was trembling like a leaf in the wind",
1135,We,
1135,the Scarecrow of Oz,
1136,you two girls,
1137,Royal Ozma,
1137,Royal Ozma,
1138,Dorothy the Lamb,
1139,Dorothy the Lamb,
1140,the Lion,
1140,the Lion,
1140,the Lion,
1141,anyone,
1141,he,
1142,The Tiger,
1143,Dorothy the Lamb,
1143,The Tiger,
1143,The Tiger,
1144,The Tiger,
1144,the Lamb,
1146,they,
1146,by the mallet,
1147,Tiktok,
1147,Tiktok,
1148,the Emperor of the Winkies,
1149,the twenty - six officers and the private,
1150,one of the generals,
1150,foes,
1152,by an iron hammer,
1152,we,
1153,Scarecrow of Oz,
1154,we,
1154,a captain,
1155,we,
1156,"the Cowardly Lion , "" the Cowardly Lion see , the Cowardly Lion",
1156,the Cowardly Lion,
1156,we,
1156,we,
1156,we,
1156,we,
1157,we,
1158,Royal Ozma and Dorothy the Lamb,
1158,Royal Ozma and Dorothy the Lamb,
1158,Royal Ozma and Dorothy the Lamb,
1158,"Dorothy the Lamb 's backs , the Cowardly Lion and the Hungry Tiger",
1158,two generals,
1159,the Cowardly Lion and the Hungry Tiger,
1159,passage,
1160,the Cowardly Lion and the Hungry Tiger,
1161,Royal Ozma,
1162,him,
1162,the Cowardly Lion,
1164,The officers,
1164,The officers,
1164,The officers,
1165,neither the Cowardly Lion or the Hungry Tiger,
1165,the Scarecrow of Oz,
1166,the Sawhorse,
1166,that mallet,
1166,that mallet,
1166,him,
1167,he,
1168,The Scarecrow of Oz,
1168,The Scarecrow of Oz,
1168,The Scarecrow of Oz,
1168,by the hammer,
1168,The Scarecrow of Oz,
1169,They,
1169,by the blow,
1169,by the hammer,
1169,his Sawhorse,
1172,The Scarecrow of Oz,
1172,the man,
1173,the man,
1173,the man,
1174,the man,
1174,the man,
1174,The Scarecrow of Oz Oz,
1175,the Emperor of the Winkies,
1175,the entire party,
1175,the giant,
1176,the mountain,
1176,the high peaks on either side,
1177,no birds,
1178,it,
1178,the Sawhorse,
1178,it,
1178,which,
1178,which,
1178,the Sawhorse,
1178,a wooden horse in a woodland,
1180,I,
1180,a wooden horse in a woodland,
1180,a wooden horse in a woodland,
1180,a wooden horse in a woodland,
1180,a wooden horse in a woodland,
1181,no one,
1182,they,
1182,laughter,
1183,the huge mountain,
1184,Who,
1184,Royal Ozma,
1185,they,
1185,they,
1187,the creations,
1187,the steep cliff,
1188,the creations,
1188,the creations,
1188,a fly,
1189,Tiktok,
1191,the girl,
1192,Nomes,
1192,the machine,
1193,Nomes,
1194,the girl,
1194,the,
1194,the,
1194,the girl,
1195,the girl,
1196,the Nomes,
1196,the sound,
1196,the twenty - six officers,
1197,they all,
1197,they all,
1198,The Emperor of the Winkies,
1198,The Emperor of the Winkies,
1199,they all,
1200,The Emperor of the Winkies,
1200,they all,
1200,I,
1200,I,
1200,a general,
1201,we,
1202,the Emperor of the Winkies,
1203,the,
1203,the giant with the hammer,
1203,you all,
1203,you all,
1205,I,
1205,I,
1206,I,
1206,the Emperor of the Winkiesthe Winkies,
1207,I,
1207,you,
1208,the general,
1208,the general,
1209,all the other officers,
1209,all the other officers,
1210,"my ,",
1210,my,
1210,my,
1210,my,
1212,you,
1213,you,
1213,you,
1213,I,
1213,Royal Ozma,
1215,This terrible threat,
1216,Royal Ozma,
1217,the shifting Nomes upon the mountain,
1218,You,
1218,Tiktok,
1218,You,
1219,You,
1219,You,
1219,You,
1220,laughter,
1220,Only the mocking laughter,
1220,the shadowy Nomes,
1220,the shadowy Nomes,
1221,Tiktok,
1222,the Rocks,
1223,You,
1224,you,
1224,you,
1224,she,
1225,your ruler,
1225,a creature,
1226,you,
1226,the Scarecrow of Oz,
1226,we,
1226,we,
1227,we 's,
1227,the Scarecrow of Oz,
1228,I,
1228,I.,
1228,we,
1228,we,
1229,I,
1230,him,
1230,him,
1230,I him,
1231,I,
1232,The Nomes,
1232,The Nomes,
1233,a voice,
1234,the Emperor of the Winkies,
1236,We,
1236,We,
1236,We,
1237,Tiktok,
1238,You,
1238,The Nome King,
1239,Royal Ozma,
1239,they,
1239,they,
1239,by jewels set in the walls and having lamps behind them,
1239,jewels,
1240,no one,
1240,no one,
1240,they,
1240,by jewels set in the walls and having lamps behind them,
1240,jewels,
1241,a throne,
1241,a throne,
1241,a solid boulder,
1241,a throne,
1245,the Roquat of the Rocks,
1247,he,
1248,he,
1248,the speech,
1248,he,
1249,he,
1249,he,
1249,they,
1249,he,
1250,Both Royal Ozma and Dorothy the Lamb,
1250,he,
1250,Both Royal Ozma and Dorothy the Lamb each,
1251,he,
1251,Both Royal Ozma and Dorothy the Lamb,
1251,he,
1251,he,
1252,they,
1252,the Roquat of the Rocks,
1252,the Roquat of the Rocks,
1252,coal,
1252,the Roquat of the Rocks,
1252,coal,
1252,the Roquat of the Rocks,
1252,the Roquat of the Rocks,
1253,Dorothy the Lamb,
1253,this,
1253,the Roquat of the Rocks,
1253,Royal Ozma,
1253,Royal Ozma,
1253,every one,
1254,Royal Ozma,
1254,Royal Ozma,
1254,the Roquat of the Rocks,
1254,the Roquat of the Rocks,
1254,the Roquat of the Rocks,
1255,the Roquat of the Rocks,
1256,you,
1256,you,
1256,the Roquat of the Rocks,
1257,Royal Ozma,
1258,the king,
1258,Royal Ozma,
1258,Royal Ozma,
1258,Royal Ozma,
1258,the king,
1259,Royal Ozma,
1259,Dorothy the Lamb,
1259,Evoldo,
1260,the king,
1261,Royal Ozma,
1261,Royal Ozma,
1261,Royal Ozma,
1262,I,
1262,him,
1263,Dorothy the Lamb,
1265,I,
1265,my dear,
1265,my dear,
1265,my dear,
1266,my dear,
1266,I,
1267,Dorothy the Lamb,
1268,Dorothy the Lamb,
1268,Dorothy the Lamb,
1269,Dorothy the Lamb,
1270,me,
1271,me,
1271,the King of Evoldo,
1271,the King of Evoldo,
1272,They,
1272,me,
1273,me,
1273,"Royal Ozma , who was much distressed by me 's refusal",
1274,me,
1275,"Royal Ozma , who was much distressed by the King 's refusal",
1276,me,
1276,me,
1276,me,
1276,me,
1277,slaves,
1277,I,
1278,the Queen of Evoldo and her children,
1278,I,
1278,I,
1280,Royal Ozma,
1282,you,
1282,you,
1282,you,
1282,I,
1282,you,
1283,you,
1284,you,
1284,you,
1285,I,
1285,I,
1285,you,
1286,you the Rocks,
1286,you,
1286,you,
1286,you,
1286,you,
1287,he,
1288,he,
1289,You,
1289,You,
1291,he,
1291,he,
1292,he,
1292,they,
1293,furnaces and forges,
1293,Nomes,
1293,furnaces and forges,
1293,furnaces and forges,
1293,Nomes,
1293,jewels,
1294,Royal Ozma 's eyes,
1295,Royal Ozma 's,
1295,the Roquat of the Rocks,
1295,solid ranks of Nome soldiers,
1296,solid ranks of Nome soldiers,
1296,the busy workmen,
1297,armor,
1298,each,
1298,this tremendous army,
1300,his,
1301,No ruler upon Earth,
1301,no ruler,
1301,his,
1302,He,
1302,the workmen,
1303,the Roquat of the Rocks,
1304,us,
1304,Royal Ozma of Oz,
1306,Royal Ozma of Oz,
1306,Royal Ozma of Oz,
1307,the Hungry Tiger,
1309,the Hungry Tiger,
1309,the Hungry Tiger,
1309,the Hungry Tiger,
1310,the King,
1310,the King,
1310,the King,
1311,the Hungry Tiger,
1311,the Hungry Tiger,
1311,the Hungry Tiger,
1312,me,
1312,his Majesty,
1313,any of you,
1313,the Roquat of the Rocks,
1314,the Roquat of the Rocks,
1315,you,
1315,you,
1315,you,
1316,you,
1317,us,
1318,the King,
1319,I,
1321,the King,
1321,I,
1322,Royal Ozma,
1323,the Roquat of the Rocks,
1323,the Roquat of the Rocks,
1323,Royal Ozma,
1323,Royal Ozma,
1323,the rooms,
1324,Royal Ozma,
1324,Royal Ozma,
1324,Royal Ozma,
1324,the Queen of Evoldooldo or any of her ten children,
1325,Royal Ozma,
1325,Royal Ozma,
1325,each one of Royal Ozma 's friends and followers,
1325,each one of Royal Ozma 's friends and followers,
1325,the Roquat of the Rocks,
1328,Royal Ozma,
1329,you,
1329,you,
1331,Royal Ozma,
1332,you,
1333,you,
1333,you,
1334,Royal Ozma,
1334,by the Roquat of the Rocks,
1334,all Royal Ozma 's friends,
1335,Royal Ozma,
1336,Dorothy the Lamb,
1337,you,
1338,you,
1339,you,
1339,you,
1339,you,
1340,the rest of you,
1340,we,
1341,the Scarecrow of Oz,
1342,I,
1344,Royal Ozma,
1345,We,
1346,Royal Ozma,
1346,Royal Ozma,
1347,the King,
1347,the King,
1347,the King,
1348,the King,
1350,my dear,
1350,my dear,
1352,the arches,
1353,by a mysterious rosy glow that seemed to come from no particular place but flooded each apartment with a mysterious rosy glow that seemed to come from no particular place but flooded each apartment with its soft and pleasing radiance 's soft and pleasing radiance,
1353,a mysterious rosy glow,
1354,by all Royal Ozma saw,
1355,the palace,
1355,the Roquat of the Rocks,
1359,her,
1359,the rooms,
1360,nothing,
1361,her,
1361,her,
1361,her,
1361,her,
1362,the cunning monarch,
1362,the cunning monarch,
1363,Royal Ozma,
1363,Royal Ozma,
1364,Royal Ozma,
1364,a silver candelabra,
1364,Royal Ozma,
1364,a silver candelabra,
1365,Royal Ozma,
1365,a silver candelabra,
1365,a silver candelabra,
1365,the Roquat of the Rocks,
1365,Royal Ozma,
1365,Royal Ozma,
1366,a silver candelabra,
1366,a silver candelabra,
1367,she,
1367,she,
1367,she,
1367,she,
1369,she,
1370,she,
1370,she,
1370,own fate,
1371,she,
1371,she,
1371,she,
1371,she,
1371,she,
1371,she,
1372,she,
1372,she,
1373,she,
1373,she,
1373,she,
1373,she,
1374,she,
1375,she,
1375,she,
1377,The Roquat of the Rocks,
1380,the Rocks,
1380,the Rocks,
1382,he,
1383,"Dorothy the Lamb , the Scarecrow of Oz , and the Emperor of the Winkies , who had been sitting in anxious silence",
1383,"Dorothy the Lamb , the Scarecrow of Oz , and the Emperor of the Winkies , who had been sitting in anxious silence",
1384,he,
1385,he,
1386,"one of Dorothy the Lamb , the Scarecrow of Oz , and the Emperor of the Winkies , who had been sitting in anxious silence",
1387,The next,
1389,Which of you,
1390,I,
1390,I.,
1390,the Emperor of the Winkies,
1392,commander of Royal Ozma 's army,
1392,the Scarecrow of Oz,
1394,commander of Royal Ozma 's army,
1394,commander of Royal Ozma 's army,
1395,the King,
1395,the rest of the little band of adventurers,
1396,"by the failure of They 's girl Ruler , and the knowledge that their girl Ruler was now an ornament in the Nome King 's palace -- a dreadful , creepy place in spite of all the Nome King 's palace -- a dreadful , creepy place in spite of all its magnificence 's magnificence",
1397,They,
1397,They,
1397,"each one , down to the trembling private of the army",
1398,the Roquat of the Rocks,
1402,the Scarecrow of Oz,
1403,the Scarecrow of Oz,
1403,the Scarecrow of Oz,
1403,the King,
1403,the King,
1404,No one,
1404,"your friend , the Emperor of the Winkies",
1406,They,
1407,One of They,
1407,One of They,
1408,One of the generals,
1408,the Scarecrow of Oz,
1409,He,
1409,One of the generals,
1409,One of the generals,
1409,One of the generals,
1410,you,
1410,you,
1410,the Scarecrow of Oz,
1411,you,
1415,I.,
1415,I,
1415,I,
1416,The Scarecrow of Oz,
1416,I.,
1416,I,
1416,I,
1416,I,
1416,I,
1417,I,
1417,I,
1417,I,
1419,I,
1420,the Roquat of the Rocks,
1421,I,
1421,no one,
1421,the King,
1421,a colonel,
1422,all of the twenty - six officers,
1422,all of the twenty - six officers,
1423,the King,
1423,a rudely shaped Nome,
1423,a rudely shaped Nome,
1424,Dorothy the Lamb,
1424,a rudely shaped Nome,
1424,a rudely shaped Nome,
1424,a rudely shaped Nome,
1424,a rudely shaped Nome,
1424,Dorothy the Lamb,
1425,the Lamb,
1425,the Lamb,
1425,Dorothy the Lamb,
1425,Dorothy the Lamb,
1425,a cup of excellent coffee made of a richly flavored clay,
1427,the Cowardly Lion and the Hungry Tiger,
1427,the Cowardly Lion and the Hungry Tiger,
1427,the Cowardly Lion and the Hungry Tiger,
1428,Billina,
1428,Billina,
1428,Billina,
1428,Billina,
1429,Billina,
1429,Billina,
1430,Billina,
1431,"the private , whose turn it was to enter the fatal palace",
1431,"the private , whose turn it was to enter the fatal palace",
1431,"the private , whose turn it was to enter the fatal palace",
1432,the private,
1433,who,
1433,who,
1433,who,
1433,"The Roquat of the Rocks , who seemed to know , by some magical power , all that took place in The Roquat of the Rocks , who seemed to know , by some magical power , all that took place in his beautiful rooms of his palace 's beautiful rooms of The Roquat of the Rocks , who seemed to know , by some magical power , all that took place in his beautiful rooms of his palace 's palace",
1433,who,
1434,who,
1434,"The Roquat of the Rocks , who seemed to know , by some magical power , all that took place in his beautiful rooms of his palace",
1434,who,
1434,who,
1434,The,
1434,The,
1434,all that took place in his beautiful rooms of his palace,
1434,we,
1434,we,
1435,Dorothy the Lamb,
1436,the King,
1437,the sun,
1438,we,
1439,the private,
1440,the private,
1441,my,
1442,apartments,
1442,he,
1443,he,
1443,the Steward,
1445,he,
1445,the Steward,
1446,they,
1447,The Sawhorse,
1448,"the Scarecrow of Oz , Tiktok and the Sawhorse",
1448,"the Scarecrow of Oz , Tiktok and the Sawhorse",
1448,"all the Scarecrow of Oz , Tiktok and the Sawhorse 's friends who were made of flesh",
1448,"all the Scarecrow of Oz , Tiktok and the Sawhorse 's friends who were made of flesh",
1449,the Steward,
1449,Tiktok and the Sawhorse alone the Scarecrow of Oz Oz,
1450,We,
1450,We,
1450,it,
1450,it,
1450,"to know my old comrade , the Emperor of the Winkies has become an ornament , and is lost to the Scarecrow of Oz forever",
1451,Tiktok,
1452,the Roquat of the Rocks,
1452,the Roquat of the Rocks,
1453,to be laughed at,
1453,"my , sadly",
1454,We,
1454,my,
1455,Dorothy the Lamb,
1455,Dorothy the Lamb,
1456,their,
1458,the Scarecrow of Oz,
1459,the girl,
1460,the Scarecrow of Oz,
1460,the Scarecrow of Oz,
1461,the Scarecrow of Oz,
1461,the Scarecrow of Oz,
1461,she,
